nprobe,penetration,k,hit_rate
17,0.17,24,0.9673130193905817
17,0.17,25,0.9678670360110804
17,0.17,26,0.9678670360110804
17,0.17,27,0.968421052631579
17,0.17,28,0.968421052631579
17,0.17,29,0.968421052631579
17,0.17,30,0.9689750692520775
17,0.17,31,0.9695290858725761
17,0.17,32,0.9706371191135734
17,0.17,33,0.9706371191135734
17,0.17,34,0.9706371191135734
17,0.17,35,0.9706371191135734
17,0.17,36,0.9706371191135734
17,0.17,37,0.9706371191135734
17,0.17,38,0.9706371191135734
17,0.17,39,0.971191135734072
17,0.17,40,0.9717451523545706
17,0.17,41,0.9717451523545706
17,0.17,42,0.9722991689750693
17,0.17,43,0.9728531855955679
17,0.17,44,0.9734072022160665
17,0.17,45,0.9739612188365651
17,0.17,46,0.9739612188365651
17,0.17,47,0.9739612188365651
17,0.17,48,0.9739612188365651
17,0.17,49,0.9739612188365651
17,0.17,50,0.9739612188365651
18,0.18,1,0.9407202216066483
18,0.18,2,0.9506925207756233
18,0.18,3,0.9556786703601108
18,0.18,4,0.9595567867036011
18,0.18,5,0.9617728531855956
18,0.18,6,0.9623268698060942
18,0.18,7,0.9634349030470915
18,0.18,8,0.96398891966759
18,0.18,9,0.96398891966759
18,0.18,10,0.9645429362880886
18,0.18,11,0.9650969529085872
18,0.18,12,0.9650969529085872
18,0.18,13,0.9650969529085872
18,0.18,14,0.9650969529085872
18,0.18,15,0.9650969529085872
18,0.18,16,0.9650969529085872
18,0.18,17,0.9650969529085872
18,0.18,18,0.9667590027700831
18,0.18,19,0.9667590027700831
18,0.18,20,0.9667590027700831
18,0.18,21,0.9667590027700831
18,0.18,22,0.9678670360110804
18,0.18,23,0.9678670360110804
18,0.18,24,0.9678670360110804
18,0.18,25,0.968421052631579
18,0.18,26,0.968421052631579
18,0.18,27,0.968421052631579
18,0.18,28,0.9689750692520775
18,0.18,29,0.9689750692520775
18,0.18,30,0.9695290858725761
18,0.18,31,0.9695290858725761
18,0.18,32,0.9706371191135734
18,0.18,33,0.971191135734072
18,0.18,34,0.971191135734072
18,0.18,35,0.971191135734072
18,0.18,36,0.971191135734072
18,0.18,37,0.971191135734072
18,0.18,38,0.971191135734072
18,0.18,39,0.971191135734072
18,0.18,40,0.9722991689750693
18,0.18,41,0.9722991689750693
18,0.18,42,0.9722991689750693
18,0.18,43,0.9728531855955679
18,0.18,44,0.9728531855955679
18,0.18,45,0.9739612188365651
18,0.18,46,0.9739612188365651
18,0.18,47,0.9745152354570638
18,0.18,48,0.9745152354570638
18,0.18,49,0.9745152354570638
18,0.18,50,0.9745152354570638
19,0.19,1,0.9407202216066483
19,0.19,2,0.9506925207756233
19,0.19,3,0.9562326869806094
19,0.19,4,0.9606648199445983
19,0.19,5,0.9628808864265928
19,0.19,6,0.9634349030470915
19,0.19,7,0.96398891966759
19,0.19,8,0.9650969529085872
19,0.19,9,0.9650969529085872
19,0.19,10,0.9656509695290859
19,0.19,11,0.9662049861495845
19,0.19,12,0.9667590027700831
19,0.19,13,0.9667590027700831
19,0.19,14,0.9667590027700831
19,0.19,15,0.9667590027700831
19,0.19,16,0.9667590027700831
19,0.19,17,0.9667590027700831
19,0.19,18,0.9673130193905817
19,0.19,19,0.968421052631579
19,0.19,20,0.968421052631579
19,0.19,21,0.968421052631579
19,0.19,22,0.9695290858725761
19,0.19,23,0.9695290858725761
19,0.19,24,0.9695290858725761
19,0.19,25,0.9695290858725761
19,0.19,26,0.9700831024930748
19,0.19,27,0.9700831024930748
19,0.19,28,0.9700831024930748
19,0.19,29,0.9706371191135734
19,0.19,30,0.9706371191135734
19,0.19,31,0.971191135734072
19,0.19,32,0.9722991689750693
19,0.19,33,0.9728531855955679
19,0.19,34,0.9728531855955679
19,0.19,35,0.9728531855955679
19,0.19,36,0.9734072022160665
19,0.19,37,0.9734072022160665
19,0.19,38,0.9734072022160665
19,0.19,39,0.9734072022160665
19,0.19,40,0.9739612188365651
19,0.19,41,0.9739612188365651
19,0.19,42,0.9745152354570638
19,0.19,43,0.9750692520775623
19,0.19,44,0.9750692520775623
19,0.19,45,0.9761772853185595
19,0.19,46,0.9761772853185595
19,0.19,47,0.9761772853185595
19,0.19,48,0.9767313019390582
19,0.19,49,0.9767313019390582
19,0.19,50,0.9767313019390582
20,0.2,1,0.9418282548476454
20,0.2,2,0.9518005540166204
20,0.2,3,0.9573407202216067
20,0.2,4,0.9617728531855956
20,0.2,5,0.96398891966759
20,0.2,6,0.9645429362880886
20,0.2,7,0.9650969529085872
20,0.2,8,0.9662049861495845
20,0.2,9,0.9662049861495845
20,0.2,10,0.9667590027700831
20,0.2,11,0.9673130193905817
20,0.2,12,0.9678670360110804
20,0.2,13,0.9678670360110804
20,0.2,14,0.9678670360110804
20,0.2,15,0.9678670360110804
20,0.2,16,0.9678670360110804
20,0.2,17,0.9678670360110804
20,0.2,18,0.968421052631579
20,0.2,19,0.968421052631579
20,0.2,20,0.9695290858725761
20,0.2,21,0.9695290858725761
20,0.2,22,0.9700831024930748
20,0.2,23,0.9700831024930748
20,0.2,24,0.9706371191135734
20,0.2,25,0.9706371191135734
20,0.2,26,0.971191135734072
20,0.2,27,0.971191135734072
20,0.2,28,0.971191135734072
20,0.2,29,0.9717451523545706
20,0.2,30,0.9717451523545706
20,0.2,31,0.9722991689750693
20,0.2,32,0.9734072022160665
20,0.2,33,0.9739612188365651
20,0.2,34,0.9745152354570638
20,0.2,35,0.9745152354570638
20,0.2,36,0.9745152354570638
20,0.2,37,0.9750692520775623
20,0.2,38,0.9750692520775623
20,0.2,39,0.9750692520775623
20,0.2,40,0.9756232686980609
20,0.2,41,0.9756232686980609
20,0.2,42,0.9756232686980609
20,0.2,43,0.9761772853185595
20,0.2,44,0.9767313019390582
20,0.2,45,0.9767313019390582
20,0.2,46,0.9778393351800554
20,0.2,47,0.9778393351800554
20,0.2,48,0.9778393351800554
20,0.2,49,0.978393351800554
20,0.2,50,0.978393351800554
21,0.21,1,0.9418282548476454
21,0.21,2,0.9518005540166204
21,0.21,3,0.9573407202216067
21,0.21,4,0.961218836565097
21,0.21,5,0.9634349030470915
21,0.21,6,0.9645429362880886
21,0.21,7,0.9650969529085872
21,0.21,8,0.9662049861495845
21,0.21,9,0.9662049861495845
21,0.21,10,0.9667590027700831
21,0.21,11,0.9673130193905817
21,0.21,12,0.9678670360110804
21,0.21,13,0.9678670360110804
21,0.21,14,0.9678670360110804
21,0.21,15,0.9678670360110804
21,0.21,16,0.9678670360110804
21,0.21,17,0.9678670360110804
21,0.21,18,0.968421052631579
21,0.21,19,0.968421052631579
21,0.21,20,0.9695290858725761
21,0.21,21,0.9695290858725761
21,0.21,22,0.9700831024930748
21,0.21,23,0.9700831024930748
21,0.21,24,0.9700831024930748
21,0.21,25,0.9706371191135734
21,0.21,26,0.971191135734072
21,0.21,27,0.971191135734072
21,0.21,28,0.971191135734072
21,0.21,29,0.9717451523545706
21,0.21,30,0.9717451523545706
21,0.21,31,0.9722991689750693
21,0.21,32,0.9728531855955679
21,0.21,33,0.9734072022160665
21,0.21,34,0.9745152354570638
21,0.21,35,0.9750692520775623
21,0.21,36,0.9750692520775623
21,0.21,37,0.9750692520775623
21,0.21,38,0.9756232686980609
21,0.21,39,0.9756232686980609
21,0.21,40,0.9761772853185595
21,0.21,41,0.9761772853185595
21,0.21,42,0.9761772853185595
21,0.21,43,0.9767313019390582
21,0.21,44,0.9767313019390582
21,0.21,45,0.9772853185595568
21,0.21,46,0.978393351800554
21,0.21,47,0.978393351800554
21,0.21,48,0.978393351800554
21,0.21,49,0.978393351800554
21,0.21,50,0.9789473684210527
22,0.22,1,0.9418282548476454
22,0.22,2,0.9518005540166204
22,0.22,3,0.9573407202216067
22,0.22,4,0.961218836565097
22,0.22,5,0.9628808864265928
22,0.22,6,0.9645429362880886
22,0.22,7,0.9645429362880886
22,0.22,8,0.9662049861495845
22,0.22,9,0.9662049861495845
22,0.22,10,0.9667590027700831
22,0.22,11,0.9673130193905817
22,0.22,12,0.9678670360110804
22,0.22,13,0.9678670360110804
22,0.22,14,0.9678670360110804
22,0.22,15,0.9678670360110804
22,0.22,16,0.9678670360110804
22,0.22,17,0.9678670360110804
22,0.22,18,0.9678670360110804
22,0.22,19,0.968421052631579
22,0.22,20,0.9695290858725761
22,0.22,21,0.9695290858725761
22,0.22,22,0.9700831024930748
22,0.22,23,0.9700831024930748
22,0.22,24,0.9700831024930748
22,0.22,25,0.9706371191135734
22,0.22,26,0.971191135734072
22,0.22,27,0.971191135734072
22,0.22,28,0.971191135734072
22,0.22,29,0.9717451523545706
22,0.22,30,0.9717451523545706
22,0.22,31,0.9717451523545706
22,0.22,32,0.9722991689750693
22,0.22,33,0.9734072022160665
22,0.22,34,0.9745152354570638
22,0.22,35,0.9750692520775623
22,0.22,36,0.9750692520775623
22,0.22,37,0.9750692520775623
22,0.22,38,0.9750692520775623
22,0.22,39,0.9756232686980609
22,0.22,40,0.9756232686980609
22,0.22,41,0.9761772853185595
22,0.22,42,0.9761772853185595
22,0.22,43,0.9761772853185595
22,0.22,44,0.9761772853185595
22,0.22,45,0.9767313019390582
22,0.22,46,0.978393351800554
22,0.22,47,0.978393351800554
22,0.22,48,0.978393351800554
22,0.22,49,0.978393351800554
22,0.22,50,0.978393351800554
23,0.23,1,0.9418282548476454
23,0.23,2,0.9518005540166204
23,0.23,3,0.9573407202216067
23,0.23,4,0.961218836565097
23,0.23,5,0.9628808864265928
23,0.23,6,0.9645429362880886
23,0.23,7,0.9645429362880886
23,0.23,8,0.9662049861495845
23,0.23,9,0.9662049861495845
23,0.23,10,0.9667590027700831
23,0.23,11,0.9673130193905817
23,0.23,12,0.9678670360110804
23,0.23,13,0.9678670360110804
23,0.23,14,0.9678670360110804
23,0.23,15,0.9678670360110804
23,0.23,16,0.9678670360110804
23,0.23,17,0.9678670360110804
23,0.23,18,0.9678670360110804
23,0.23,19,0.968421052631579
23,0.23,20,0.9695290858725761
23,0.23,21,0.9695290858725761
23,0.23,22,0.9700831024930748
23,0.23,23,0.9700831024930748
23,0.23,24,0.9700831024930748
23,0.23,25,0.9700831024930748
23,0.23,26,0.971191135734072
23,0.23,27,0.971191135734072
23,0.23,28,0.971191135734072
23,0.23,29,0.971191135734072
23,0.23,30,0.9717451523545706
23,0.23,31,0.9717451523545706
23,0.23,32,0.9722991689750693
23,0.23,33,0.9728531855955679
23,0.23,34,0.9739612188365651
23,0.23,35,0.9739612188365651
23,0.23,36,0.9745152354570638
23,0.23,37,0.9745152354570638
23,0.23,38,0.9750692520775623
23,0.23,39,0.9756232686980609
23,0.23,40,0.9756232686980609
23,0.23,41,0.9756232686980609
23,0.23,42,0.9756232686980609
23,0.23,43,0.9761772853185595
23,0.23,44,0.9761772853185595
23,0.23,45,0.9767313019390582
23,0.23,46,0.978393351800554
23,0.23,47,0.978393351800554
23,0.23,48,0.978393351800554
23,0.23,49,0.978393351800554
23,0.23,50,0.978393351800554
24,0.24,1,0.9418282548476454
24,0.24,2,0.9518005540166204
24,0.24,3,0.9573407202216067
24,0.24,4,0.961218836565097
24,0.24,5,0.9628808864265928
24,0.24,6,0.9645429362880886
24,0.24,7,0.9645429362880886
24,0.24,8,0.9662049861495845
24,0.24,9,0.9662049861495845
24,0.24,10,0.9667590027700831
24,0.24,11,0.9673130193905817
24,0.24,12,0.9678670360110804
24,0.24,13,0.9678670360110804
24,0.24,14,0.9678670360110804
24,0.24,15,0.9678670360110804
24,0.24,16,0.9678670360110804
24,0.24,17,0.9678670360110804
24,0.24,18,0.9678670360110804
24,0.24,19,0.968421052631579
24,0.24,20,0.9695290858725761
24,0.24,21,0.9695290858725761
24,0.24,22,0.9700831024930748
24,0.24,23,0.9700831024930748
24,0.24,24,0.9700831024930748
24,0.24,25,0.9700831024930748
24,0.24,26,0.971191135734072
24,0.24,27,0.971191135734072
24,0.24,28,0.971191135734072
24,0.24,29,0.971191135734072
24,0.24,30,0.9717451523545706
24,0.24,31,0.9717451523545706
24,0.24,32,0.9722991689750693
24,0.24,33,0.9728531855955679
24,0.24,34,0.9739612188365651
24,0.24,35,0.9739612188365651
24,0.24,36,0.9745152354570638
24,0.24,37,0.9745152354570638
24,0.24,38,0.9750692520775623
24,0.24,39,0.9756232686980609
24,0.24,40,0.9756232686980609
24,0.24,41,0.9756232686980609
24,0.24,42,0.9756232686980609
24,0.24,43,0.9756232686980609
24,0.24,44,0.9761772853185595
24,0.24,45,0.9761772853185595
24,0.24,46,0.978393351800554
24,0.24,47,0.978393351800554
24,0.24,48,0.978393351800554
24,0.24,49,0.978393351800554
24,0.24,50,0.978393351800554
25,0.25,1,0.942382271468144
25,0.25,2,0.9523545706371191
25,0.25,3,0.9578947368421052
25,0.25,4,0.9617728531855956
25,0.25,5,0.9628808864265928
25,0.25,6,0.9650969529085872
25,0.25,7,0.9650969529085872
25,0.25,8,0.9667590027700831
25,0.25,9,0.9667590027700831
25,0.25,10,0.9673130193905817
25,0.25,11,0.9678670360110804
25,0.25,12,0.9678670360110804
25,0.25,13,0.968421052631579
25,0.25,14,0.968421052631579
25,0.25,15,0.968421052631579
25,0.25,16,0.968421052631579
25,0.25,17,0.968421052631579
25,0.25,18,0.968421052631579
25,0.25,19,0.9689750692520775
25,0.25,20,0.9700831024930748
25,0.25,21,0.9700831024930748
25,0.25,22,0.9706371191135734
25,0.25,23,0.9706371191135734
25,0.25,24,0.9706371191135734
25,0.25,25,0.9706371191135734
25,0.25,26,0.971191135734072
25,0.25,27,0.9717451523545706
25,0.25,28,0.9717451523545706
25,0.25,29,0.9717451523545706
25,0.25,30,0.9722991689750693
25,0.25,31,0.9722991689750693
25,0.25,32,0.9728531855955679
25,0.25,33,0.9734072022160665
25,0.25,34,0.9745152354570638
25,0.25,35,0.9745152354570638
25,0.25,36,0.9750692520775623
25,0.25,37,0.9750692520775623
25,0.25,38,0.9756232686980609
25,0.25,39,0.9761772853185595
25,0.25,40,0.9761772853185595
25,0.25,41,0.9761772853185595
25,0.25,42,0.9761772853185595
25,0.25,43,0.9761772853185595
25,0.25,44,0.9767313019390582
25,0.25,45,0.9767313019390582
25,0.25,46,0.978393351800554
25,0.25,47,0.9789473684210527
25,0.25,48,0.9789473684210527
25,0.25,49,0.9789473684210527
25,0.25,50,0.9789473684210527
26,0.26,1,0.942382271468144
26,0.26,2,0.9523545706371191
26,0.26,3,0.9578947368421052
26,0.26,4,0.9617728531855956
26,0.26,5,0.9628808864265928
26,0.26,6,0.9650969529085872
26,0.26,7,0.9650969529085872
26,0.26,8,0.9667590027700831
26,0.26,9,0.9667590027700831
26,0.26,10,0.9673130193905817
26,0.26,11,0.9678670360110804
26,0.26,12,0.9678670360110804
26,0.26,13,0.968421052631579
26,0.26,14,0.968421052631579
26,0.26,15,0.9689750692520775
26,0.26,16,0.9689750692520775
26,0.26,17,0.9689750692520775
26,0.26,18,0.9689750692520775
26,0.26,19,0.9695290858725761
26,0.26,20,0.9706371191135734
26,0.26,21,0.9706371191135734
26,0.26,22,0.971191135734072
26,0.26,23,0.971191135734072
26,0.26,24,0.971191135734072
26,0.26,25,0.971191135734072
26,0.26,26,0.9717451523545706
26,0.26,27,0.9722991689750693
26,0.26,28,0.9722991689750693
26,0.26,29,0.9722991689750693
26,0.26,30,0.9722991689750693
26,0.26,31,0.9728531855955679
26,0.26,32,0.9728531855955679
26,0.26,33,0.9734072022160665
26,0.26,34,0.9745152354570638
26,0.26,35,0.9750692520775623
26,0.26,36,0.9750692520775623
26,0.26,37,0.9756232686980609
26,0.26,38,0.9761772853185595
26,0.26,39,0.9767313019390582
26,0.26,40,0.9767313019390582
26,0.26,41,0.9767313019390582
26,0.26,42,0.9767313019390582
26,0.26,43,0.9767313019390582
26,0.26,44,0.9772853185595568
26,0.26,45,0.9772853185595568
26,0.26,46,0.9789473684210527
26,0.26,47,0.9795013850415513
26,0.26,48,0.9795013850415513
26,0.26,49,0.9795013850415513
26,0.26,50,0.9795013850415513
27,0.27,1,0.942382271468144
27,0.27,2,0.9523545706371191
27,0.27,3,0.9578947368421052
27,0.27,4,0.9623268698060942
27,0.27,5,0.9634349030470915
27,0.27,6,0.9656509695290859
27,0.27,7,0.9656509695290859
27,0.27,8,0.9673130193905817
27,0.27,9,0.9673130193905817
27,0.27,10,0.9678670360110804
27,0.27,11,0.9689750692520775
27,0.27,12,0.9689750692520775
27,0.27,13,0.9695290858725761
27,0.27,14,0.9695290858725761
27,0.27,15,0.9700831024930748
27,0.27,16,0.9700831024930748
27,0.27,17,0.9700831024930748
27,0.27,18,0.9700831024930748
27,0.27,19,0.9706371191135734
27,0.27,20,0.9717451523545706
27,0.27,21,0.9717451523545706
27,0.27,22,0.9722991689750693
27,0.27,23,0.9722991689750693
27,0.27,24,0.9722991689750693
27,0.27,25,0.9722991689750693
27,0.27,26,0.9728531855955679
27,0.27,27,0.9734072022160665
27,0.27,28,0.9734072022160665
27,0.27,29,0.9734072022160665
27,0.27,30,0.9734072022160665
27,0.27,31,0.9739612188365651
27,0.27,32,0.9739612188365651
27,0.27,33,0.9745152354570638
27,0.27,34,0.9750692520775623
27,0.27,35,0.9756232686980609
27,0.27,36,0.9761772853185595
27,0.27,37,0.9767313019390582
27,0.27,38,0.9767313019390582
27,0.27,39,0.9778393351800554
27,0.27,40,0.9778393351800554
27,0.27,41,0.9778393351800554
27,0.27,42,0.9778393351800554
27,0.27,43,0.9778393351800554
27,0.27,44,0.978393351800554
27,0.27,45,0.978393351800554
27,0.27,46,0.9795013850415513
27,0.27,47,0.9800554016620499
27,0.27,48,0.9800554016620499
27,0.27,49,0.9806094182825484
27,0.27,50,0.9806094182825484
28,0.28,1,0.9429362880886426
28,0.28,2,0.9529085872576177
28,0.28,3,0.9584487534626038
28,0.28,4,0.9628808864265928
28,0.28,5,0.96398891966759
28,0.28,6,0.9662049861495845
28,0.28,7,0.9662049861495845
28,0.28,8,0.9678670360110804
28,0.28,9,0.9678670360110804
28,0.28,10,0.968421052631579
28,0.28,11,0.9695290858725761
28,0.28,12,0.9695290858725761
28,0.28,13,0.9700831024930748
28,0.28,14,0.9700831024930748
28,0.28,15,0.9706371191135734
28,0.28,16,0.9706371191135734
28,0.28,17,0.9706371191135734
28,0.28,18,0.9706371191135734
28,0.28,19,0.971191135734072
28,0.28,20,0.9717451523545706
28,0.28,21,0.9722991689750693
28,0.28,22,0.9728531855955679
28,0.28,23,0.9728531855955679
28,0.28,24,0.9728531855955679
28,0.28,25,0.9728531855955679
28,0.28,26,0.9734072022160665
28,0.28,27,0.9739612188365651
28,0.28,28,0.9739612188365651
28,0.28,29,0.9739612188365651
28,0.28,30,0.9739612188365651
28,0.28,31,0.9739612188365651
28,0.28,32,0.9745152354570638
28,0.28,33,0.9750692520775623
28,0.28,34,0.9756232686980609
28,0.28,35,0.9761772853185595
28,0.28,36,0.9767313019390582
28,0.28,37,0.9767313019390582
28,0.28,38,0.9772853185595568
28,0.28,39,0.978393351800554
28,0.28,40,0.978393351800554
28,0.28,41,0.978393351800554
28,0.28,42,0.978393351800554
28,0.28,43,0.978393351800554
28,0.28,44,0.9789473684210527
28,0.28,45,0.9789473684210527
28,0.28,46,0.9800554016620499
28,0.28,47,0.9800554016620499
28,0.28,48,0.9806094182825484
28,0.28,49,0.9811634349030471
28,0.28,50,0.9811634349030471
29,0.29,1,0.9429362880886426
29,0.29,2,0.9529085872576177
29,0.29,3,0.9584487534626038
29,0.29,4,0.9628808864265928
29,0.29,5,0.96398891966759
29,0.29,6,0.9662049861495845
29,0.29,7,0.9662049861495845
29,0.29,8,0.9678670360110804
29,0.29,9,0.9678670360110804
29,0.29,10,0.968421052631579
29,0.29,11,0.9689750692520775
29,0.29,12,0.9695290858725761
29,0.29,13,0.9700831024930748
29,0.29,14,0.9700831024930748
29,0.29,15,0.9706371191135734
29,0.29,16,0.9706371191135734
29,0.29,17,0.9706371191135734
29,0.29,18,0.9706371191135734
29,0.29,19,0.971191135734072
29,0.29,20,0.9717451523545706
29,0.29,21,0.9722991689750693
29,0.29,22,0.9728531855955679
29,0.29,23,0.9728531855955679
29,0.29,24,0.9728531855955679
29,0.29,25,0.9728531855955679
29,0.29,26,0.9734072022160665
29,0.29,27,0.9739612188365651
29,0.29,28,0.9739612188365651
29,0.29,29,0.9739612188365651
29,0.29,30,0.9739612188365651
29,0.29,31,0.9739612188365651
29,0.29,32,0.9739612188365651
29,0.29,33,0.9750692520775623
29,0.29,34,0.9756232686980609
29,0.29,35,0.9761772853185595
29,0.29,36,0.9767313019390582
29,0.29,37,0.9767313019390582
29,0.29,38,0.9772853185595568
29,0.29,39,0.978393351800554
29,0.29,40,0.978393351800554
29,0.29,41,0.978393351800554
29,0.29,42,0.978393351800554
29,0.29,43,0.978393351800554
29,0.29,44,0.9789473684210527
29,0.29,45,0.9789473684210527
29,0.29,46,0.9800554016620499
29,0.29,47,0.9800554016620499
29,0.29,48,0.9800554016620499
29,0.29,49,0.9806094182825484
29,0.29,50,0.9811634349030471
30,0.3,1,0.9429362880886426
30,0.3,2,0.9529085872576177
30,0.3,3,0.9584487534626038
30,0.3,4,0.9628808864265928
30,0.3,5,0.96398891966759
30,0.3,6,0.9662049861495845
30,0.3,7,0.9662049861495845
30,0.3,8,0.9678670360110804
30,0.3,9,0.9678670360110804
30,0.3,10,0.968421052631579
30,0.3,11,0.9689750692520775
30,0.3,12,0.9695290858725761
30,0.3,13,0.9700831024930748
30,0.3,14,0.9700831024930748
30,0.3,15,0.9706371191135734
30,0.3,16,0.9706371191135734
30,0.3,17,0.9706371191135734
30,0.3,18,0.9706371191135734
30,0.3,19,0.971191135734072
30,0.3,20,0.9717451523545706
30,0.3,21,0.9722991689750693
30,0.3,22,0.9728531855955679
30,0.3,23,0.9728531855955679
30,0.3,24,0.9728531855955679
30,0.3,25,0.9728531855955679
30,0.3,26,0.9734072022160665
30,0.3,27,0.9739612188365651
30,0.3,28,0.9739612188365651
30,0.3,29,0.9739612188365651
30,0.3,30,0.9739612188365651
30,0.3,31,0.9739612188365651
30,0.3,32,0.9739612188365651
30,0.3,33,0.9750692520775623
30,0.3,34,0.9756232686980609
30,0.3,35,0.9761772853185595
30,0.3,36,0.9767313019390582
30,0.3,37,0.9767313019390582
30,0.3,38,0.9772853185595568
30,0.3,39,0.9778393351800554
30,0.3,40,0.978393351800554
30,0.3,41,0.978393351800554
30,0.3,42,0.978393351800554
30,0.3,43,0.978393351800554
30,0.3,44,0.978393351800554
30,0.3,45,0.9789473684210527
30,0.3,46,0.9800554016620499
30,0.3,47,0.9800554016620499
30,0.3,48,0.9800554016620499
30,0.3,49,0.9806094182825484
30,0.3,50,0.9806094182825484
31,0.31,1,0.9429362880886426
31,0.31,2,0.9529085872576177
31,0.31,3,0.9584487534626038
31,0.31,4,0.9634349030470915
31,0.31,5,0.9645429362880886
31,0.31,6,0.9667590027700831
31,0.31,7,0.9667590027700831
31,0.31,8,0.968421052631579
31,0.31,9,0.968421052631579
31,0.31,10,0.9689750692520775
31,0.31,11,0.9695290858725761
31,0.31,12,0.9700831024930748
31,0.31,13,0.9706371191135734
31,0.31,14,0.9706371191135734
31,0.31,15,0.971191135734072
31,0.31,16,0.971191135734072
31,0.31,17,0.971191135734072
31,0.31,18,0.971191135734072
31,0.31,19,0.9717451523545706
31,0.31,20,0.9722991689750693
31,0.31,21,0.9728531855955679
31,0.31,22,0.9734072022160665
31,0.31,23,0.9734072022160665
31,0.31,24,0.9734072022160665
31,0.31,25,0.9734072022160665
31,0.31,26,0.9739612188365651
31,0.31,27,0.9745152354570638
31,0.31,28,0.9745152354570638
31,0.31,29,0.9745152354570638
31,0.31,30,0.9745152354570638
31,0.31,31,0.9745152354570638
31,0.31,32,0.9745152354570638
31,0.31,33,0.9756232686980609
31,0.31,34,0.9761772853185595
31,0.31,35,0.9761772853185595
31,0.31,36,0.9767313019390582
31,0.31,37,0.9772853185595568
31,0.31,38,0.9778393351800554
31,0.31,39,0.9778393351800554
31,0.31,40,0.978393351800554
31,0.31,41,0.9789473684210527
31,0.31,42,0.9789473684210527
31,0.31,43,0.9789473684210527
31,0.31,44,0.9789473684210527
31,0.31,45,0.9795013850415513
31,0.31,46,0.9806094182825484
31,0.31,47,0.9806094182825484
31,0.31,48,0.9806094182825484
31,0.31,49,0.9806094182825484
31,0.31,50,0.9811634349030471
32,0.32,1,0.9429362880886426
32,0.32,2,0.9529085872576177
32,0.32,3,0.9584487534626038
32,0.32,4,0.9634349030470915
32,0.32,5,0.9645429362880886
32,0.32,6,0.9662049861495845
32,0.32,7,0.9667590027700831
32,0.32,8,0.968421052631579
32,0.32,9,0.968421052631579
32,0.32,10,0.9689750692520775
32,0.32,11,0.9695290858725761
32,0.32,12,0.9700831024930748
32,0.32,13,0.9706371191135734
32,0.32,14,0.9706371191135734
32,0.32,15,0.971191135734072
32,0.32,16,0.971191135734072
32,0.32,17,0.971191135734072
32,0.32,18,0.971191135734072
32,0.32,19,0.9717451523545706
32,0.32,20,0.9722991689750693
32,0.32,21,0.9722991689750693
32,0.32,22,0.9734072022160665
32,0.32,23,0.9734072022160665
32,0.32,24,0.9734072022160665
32,0.32,25,0.9734072022160665
32,0.32,26,0.9739612188365651
32,0.32,27,0.9739612188365651
32,0.32,28,0.9745152354570638
32,0.32,29,0.9745152354570638
32,0.32,30,0.9745152354570638
32,0.32,31,0.9745152354570638
32,0.32,32,0.9745152354570638
32,0.32,33,0.9756232686980609
32,0.32,34,0.9761772853185595
32,0.32,35,0.9761772853185595
32,0.32,36,0.9767313019390582
32,0.32,37,0.9772853185595568
32,0.32,38,0.9772853185595568
32,0.32,39,0.9778393351800554
32,0.32,40,0.978393351800554
32,0.32,41,0.9789473684210527
32,0.32,42,0.9789473684210527
32,0.32,43,0.9789473684210527
32,0.32,44,0.9789473684210527
32,0.32,45,0.9795013850415513
32,0.32,46,0.9806094182825484
32,0.32,47,0.9806094182825484
32,0.32,48,0.9806094182825484
32,0.32,49,0.9806094182825484
32,0.32,50,0.9811634349030471
33,0.33,1,0.9429362880886426
33,0.33,2,0.9529085872576177
33,0.33,3,0.9584487534626038
33,0.33,4,0.9634349030470915
33,0.33,5,0.9645429362880886
33,0.33,6,0.9662049861495845
33,0.33,7,0.9667590027700831
33,0.33,8,0.968421052631579
33,0.33,9,0.968421052631579
33,0.33,10,0.9689750692520775
33,0.33,11,0.9695290858725761
33,0.33,12,0.9700831024930748
33,0.33,13,0.9706371191135734
33,0.33,14,0.9706371191135734
33,0.33,15,0.971191135734072
33,0.33,16,0.971191135734072
33,0.33,17,0.971191135734072
33,0.33,18,0.9717451523545706
33,0.33,19,0.9722991689750693
33,0.33,20,0.9728531855955679
33,0.33,21,0.9728531855955679
33,0.33,22,0.9739612188365651
33,0.33,23,0.9739612188365651
33,0.33,24,0.9739612188365651
33,0.33,25,0.9739612188365651
33,0.33,26,0.9745152354570638
33,0.33,27,0.9745152354570638
33,0.33,28,0.9750692520775623
33,0.33,29,0.9750692520775623
33,0.33,30,0.9750692520775623
33,0.33,31,0.9750692520775623
33,0.33,32,0.9750692520775623
33,0.33,33,0.9761772853185595
33,0.33,34,0.9767313019390582
33,0.33,35,0.9767313019390582
33,0.33,36,0.9767313019390582
33,0.33,37,0.9778393351800554
33,0.33,38,0.9778393351800554
33,0.33,39,0.978393351800554
33,0.33,40,0.9789473684210527
33,0.33,41,0.9795013850415513
33,0.33,42,0.9795013850415513
33,0.33,43,0.9795013850415513
33,0.33,44,0.9795013850415513
33,0.33,45,0.9800554016620499
33,0.33,46,0.9811634349030471
33,0.33,47,0.9811634349030471
33,0.33,48,0.9811634349030471
33,0.33,49,0.9811634349030471
33,0.33,50,0.9817174515235457
34,0.34,1,0.9429362880886426
34,0.34,2,0.9529085872576177
34,0.34,3,0.9584487534626038
