date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,12:00:43,1,16,700,300,0.0031,0.3600,0.0972,225
2026-03-17,12:00:43,1,48,100,300,0.0030,0.3600,0.1319,225
2026-03-17,12:00:43,1,48,700,400,0.0032,0.3600,0.1316,225
2026-03-17,12:00:43,1,32,700,300,0.0058,0.3600,0.2462,225
2026-03-17,12:00:43,1,48,600,400,0.0056,0.3600,0.0831,225
2026-03-17,12:00:43,1,16,500,600,0.0020,0.3600,0.1060,225
2026-03-17,12:00:43,1,32,800,200,0.0057,0.3600,0.2475,225
2026-03-17,12:00:43,1,16,1000,200,0.0033,0.3600,0.1631,225
2026-03-17,12:00:43,1,16,700,400,0.0031,0.3600,0.0981,225
2026-03-17,12:00:43,1,48,900,100,0.0055,0.3600,0.2568,225
2026-03-17,12:00:43,1,48,400,300,0.0053,0.3600,0.2380,225
2026-03-17,12:00:43,1,32,500,600,0.0056,0.3600,0.2789,225
2026-03-17,12:00:43,1,48,600,500,0.0056,0.3600,0.0930,225
2026-03-17,12:00:43,1,48,800,900,0.0054,0.3600,0.2420,225
2026-03-17,12:00:43,1,48,100,400,0.0030,0.3600,0.1316,225
2026-03-17,12:00:43,1,32,100,100,0.0035,0.3600,0.1564,225
2026-03-17,12:00:43,1,48,700,500,0.0032,0.3600,0.1334,225
2026-03-17,12:00:43,1,16,500,700,0.0020,0.3600,0.1068,225
2026-03-17,12:00:43,1,16,700,500,0.0031,0.3600,0.1098,225
2026-03-17,12:00:43,1,32,600,800,0.0057,0.3600,0.2792,225
2026-03-17,12:00:43,1,48,600,600,0.0056,0.3600,0.0921,225
2026-03-17,12:00:43,1,32,900,100,0.0036,0.3600,0.1696,225
2026-03-17,12:00:43,1,48,300,200,0.0056,0.3600,0.2589,225
2026-03-17,12:00:43,1,16,1000,300,0.0033,0.3600,0.1645,225
2026-03-17,12:00:43,1,32,700,400,0.0058,0.3600,0.2510,225
2026-03-17,12:00:43,1,48,100,500,0.0030,0.3600,0.1308,225
2026-03-17,12:00:43,1,16,500,800,0.0020,0.3600,0.1230,225
2026-03-17,12:00:43,1,48,700,600,0.0032,0.3600,0.1318,225
2026-03-17,12:00:43,1,16,700,600,0.0031,0.3600,0.1099,225
2026-03-17,12:00:43,1,32,100,200,0.0035,0.3600,0.1600,225
2026-03-17,12:00:43,1,32,800,300,0.0057,0.3600,0.2459,225
2026-03-17,12:00:43,1,48,600,700,0.0056,0.3600,0.0987,225
2026-03-17,12:00:43,1,48,400,400,0.0053,0.3600,0.2359,225
2026-03-17,12:00:43,1,48,900,200,0.0055,0.3600,0.2576,225
2026-03-17,12:00:43,1,48,800,1000,0.0054,0.3600,0.2410,225
2026-03-17,12:00:43,1,32,500,700,0.0056,0.3600,0.2818,225
2026-03-17,12:00:44,1,32,900,200,0.0036,0.3600,0.1663,225
2026-03-17,12:00:44,1,16,500,900,0.0020,0.3600,0.1150,225
2026-03-17,12:00:44,1,16,800,100,0.0036,0.3600,0.1698,225
2026-03-17,12:00:44,1,16,1000,400,0.0033,0.3600,0.1645,225
2026-03-17,12:00:44,1,48,700,700,0.0032,0.3600,0.1311,225
2026-03-17,12:00:44,1,48,100,600,0.0030,0.3600,0.1374,225
2026-03-17,12:00:44,1,16,700,700,0.0031,0.3600,0.1121,225
2026-03-17,12:00:44,1,48,600,800,0.0056,0.3600,0.1023,225
2026-03-17,12:00:44,1,32,100,300,0.0035,0.3600,0.1588,225
2026-03-17,12:00:44,1,16,100,100,0.0037,0.3600,0.1499,225
2026-03-17,12:00:44,1,32,600,900,0.0057,0.3600,0.2725,225
2026-03-17,12:00:44,1,48,300,300,0.0056,0.3600,0.2490,225
2026-03-17,12:00:44,1,16,500,1000,0.0020,0.3600,0.0925,225
2026-03-17,12:00:44,1,32,700,500,0.0058,0.3600,0.2390,225
2026-03-17,12:00:44,1,16,700,800,0.0031,0.3600,0.1085,225
2026-03-17,12:00:44,1,48,600,900,0.0056,0.3600,0.1067,225
2026-03-17,12:00:44,1,48,700,800,0.0032,0.3600,0.1330,225
2026-03-17,12:00:44,1,32,800,400,0.0057,0.3600,0.2454,225
2026-03-17,12:00:44,1,32,200,100,0.0036,0.3600,0.1659,225
2026-03-17,12:00:44,1,32,900,300,0.0036,0.3600,0.1622,225
2026-03-17,12:00:44,1,48,400,500,0.0053,0.3600,0.2284,225
2026-03-17,12:00:44,1,48,100,700,0.0030,0.3600,0.1386,225
2026-03-17,12:00:44,1,16,800,200,0.0036,0.3600,0.1669,225
2026-03-17,12:00:44,1,16,1000,500,0.0033,0.3600,0.1620,225
2026-03-17,12:00:44,1,48,900,300,0.0055,0.3600,0.2508,225
2026-03-17,12:00:44,1,16,100,200,0.0037,0.3600,0.1488,225
2026-03-17,12:00:44,1,16,700,900,0.0031,0.3600,0.0933,225
