date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:26:15,3,16,1000,1000,0.2739,0.7057142857142857,1.9085,350
2026-03-16,20:26:15,3,48,100,700,0.2460,0.7057142857142857,1.8122,350
2026-03-16,20:26:15,3,48,900,700,0.1460,0.7057142857142857,1.1030,350
2026-03-16,20:26:15,3,48,500,900,0.0778,0.7057142857142857,1.1054,350
2026-03-16,20:26:15,3,48,1000,700,0.1484,0.7057142857142857,1.1064,350
2026-03-16,20:26:16,3,64,100,300,0.2571,0.7057142857142857,1.8673,350
2026-03-16,20:26:16,3,16,500,1000,0.2806,0.7057142857142857,1.8834,350
2026-03-16,20:26:16,3,64,200,500,0.1493,0.7057142857142857,1.0798,350
2026-03-16,20:26:16,3,48,300,600,0.2546,0.7057142857142857,1.8368,350
2026-03-16,20:26:16,3,48,500,1000,0.0778,0.7057142857142857,0.6434,350
2026-03-16,20:26:16,3,64,400,200,0.0962,0.7057142857142857,1.0545,350
2026-03-16,20:26:16,3,48,400,1000,0.2666,0.7057142857142857,0.9712,350
2026-03-16,20:26:16,3,48,700,800,0.1502,0.7057142857142857,1.0145,350
2026-03-16,20:26:16,3,48,900,800,0.1460,0.7057142857142857,1.0472,350
2026-03-16,20:26:16,3,48,1000,800,0.1484,0.7057142857142857,1.0413,350
2026-03-16,20:26:16,3,64,400,300,0.0962,0.7057142857142857,0.6602,350
2026-03-16,20:26:16,3,48,600,900,0.0792,0.7057142857142857,1.7823,350
2026-03-16,20:26:16,3,64,300,400,0.0908,0.7057142857142857,1.7715,350
2026-03-16,20:26:16,3,64,500,100,0.2723,0.7057142857142857,1.7189,350
2026-03-16,20:26:16,3,48,100,800,0.2460,0.7057142857142857,1.7760,350
2026-03-16,20:26:16,3,48,700,900,0.1502,0.7057142857142857,0.9149,350
2026-03-16,20:26:16,3,64,100,400,0.2571,0.7057142857142857,1.7058,350
2026-03-16,20:26:16,3,48,900,900,0.1460,0.7057142857142857,1.0440,350
2026-03-16,20:26:16,3,48,1000,900,0.1484,0.7057142857142857,1.0419,350
2026-03-16,20:26:16,3,64,400,400,0.0962,0.7057142857142857,0.8880,350
2026-03-16,20:26:16,3,64,200,600,0.1493,0.7057142857142857,1.6946,350
2026-03-16,20:26:16,3,64,700,100,0.1383,0.7057142857142857,1.1591,350
2026-03-16,20:26:16,3,48,300,700,0.2546,0.7057142857142857,1.7394,350
2026-03-16,20:26:16,3,48,700,1000,0.1502,0.7057142857142857,0.7282,350
2026-03-16,20:26:16,3,64,100,500,0.2571,0.7057142857142857,0.6141,350
2026-03-16,20:26:16,3,64,400,500,0.0962,0.7057142857142857,0.7587,350
2026-03-16,20:26:17,3,64,600,100,0.2490,0.7057142857142857,1.6840,350
2026-03-16,20:26:17,3,48,900,1000,0.1460,0.7057142857142857,1.0345,350
2026-03-16,20:26:17,3,48,600,1000,0.0792,0.7057142857142857,1.7833,350
2026-03-16,20:26:17,3,64,300,500,0.0908,0.7057142857142857,1.7349,350
2026-03-16,20:26:17,3,48,1000,1000,0.1484,0.7057142857142857,1.0390,350
2026-03-16,20:26:17,3,64,500,200,0.2723,0.7057142857142857,1.7689,350
2026-03-16,20:26:17,3,48,100,900,0.2460,0.7057142857142857,1.7469,350
2026-03-16,20:26:17,3,64,400,600,0.0962,0.7057142857142857,0.9984,350
2026-03-16,20:26:17,3,64,200,700,0.1493,0.7057142857142857,1.7422,350
2026-03-16,20:26:17,3,64,700,200,0.1383,0.7057142857142857,1.7474,350
2026-03-16,20:26:17,3,48,300,800,0.2546,0.7057142857142857,1.7524,350
2026-03-16,20:26:17,3,64,100,600,0.2571,0.7057142857142857,1.7473,350
2026-03-16,20:26:17,3,64,600,200,0.2490,0.7057142857142857,1.7635,350
2026-03-16,20:26:17,3,64,300,600,0.0908,0.7057142857142857,1.7541,350
2026-03-16,20:26:17,3,64,400,700,0.0962,0.7057142857142857,0.9976,350
2026-03-16,20:26:17,3,64,500,300,0.2723,0.7057142857142857,1.7566,350
2026-03-16,20:26:17,3,48,100,1000,0.2460,0.7057142857142857,1.7442,350
2026-03-16,20:26:17,3,64,200,800,0.1493,0.7057142857142857,1.7368,350
2026-03-16,20:26:17,3,64,700,300,0.1383,0.7057142857142857,1.7172,350
2026-03-16,20:26:17,3,64,400,800,0.0962,0.7057142857142857,0.7754,350
2026-03-16,20:26:17,3,48,300,900,0.2546,0.7057142857142857,1.7368,350
2026-03-16,20:26:18,3,64,100,700,0.2571,0.7057142857142857,1.7532,350
2026-03-16,20:26:18,3,64,900,100,0.2629,0.7057142857142857,1.6909,350
2026-03-16,20:26:18,3,64,600,300,0.2490,0.7057142857142857,1.7497,350
2026-03-16,20:26:18,3,64,1000,100,0.1958,0.7057142857142857,1.6929,350
2026-03-16,20:26:18,3,64,300,700,0.0908,0.7057142857142857,1.6598,350
2026-03-16,20:26:18,3,64,400,900,0.0962,0.7057142857142857,0.9575,350
2026-03-16,20:26:18,3,64,500,400,0.2723,0.7057142857142857,1.7550,350
2026-03-16,20:26:18,3,64,800,100,0.2565,0.7057142857142857,1.6740,350
2026-03-16,20:26:18,3,64,200,900,0.1493,0.7057142857142857,1.6769,350
2026-03-16,20:26:18,5,16,100,100,0.3187,0.88,1.4860,250
2026-03-16,20:26:18,3,64,700,400,0.1383,0.7057142857142857,1.7081,350
2026-03-16,20:26:18,3,48,300,1000,0.2546,0.7057142857142857,1.6736,350
2026-03-16,20:26:18,3,64,400,1000,0.0962,0.7057142857142857,0.8198,350
2026-03-16,20:26:18,3,64,100,800,0.2571,0.7057142857142857,1.7535,350
2026-03-16,20:26:18,3,64,900,200,0.2629,0.7057142857142857,1.7973,350
2026-03-16,20:26:18,5,16,400,100,0.3350,0.88,1.5378,250
2026-03-16,20:26:18,3,64,600,400,0.2490,0.7057142857142857,1.7955,350
2026-03-16,20:26:18,3,64,1000,200,0.1958,0.7057142857142857,1.8120,350
2026-03-16,20:26:18,3,64,300,800,0.0908,0.7057142857142857,1.7882,350
2026-03-16,20:26:18,5,16,600,100,0.4211,0.88,1.5583,250
2026-03-16,20:26:19,3,64,500,500,0.2723,0.7057142857142857,1.7814,350
2026-03-16,20:26:19,5,16,100,200,0.3187,0.88,1.8286,250
2026-03-16,20:26:19,3,64,800,200,0.2565,0.7057142857142857,1.7783,350
2026-03-16,20:26:19,3,64,200,1000,0.1493,0.7057142857142857,1.7790,350
2026-03-16,20:26:19,3,64,700,500,0.1383,0.7057142857142857,1.8122,350
2026-03-16,20:26:19,5,16,700,100,0.4491,0.88,0.9619,250
2026-03-16,20:26:19,3,64,100,900,0.2571,0.7057142857142857,1.8211,350
2026-03-16,20:26:19,5,32,100,100,0.2220,0.88,1.5983,250
2026-03-16,20:26:19,3,64,900,300,0.2629,0.7057142857142857,1.8761,350
2026-03-16,20:26:19,5,16,600,200,0.4211,0.88,2.0088,250
