date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,11:04:01,1,48,400,700,0.0052,0.3600,0.2259,225
2026-03-17,11:04:01,1,32,1000,800,0.0034,0.3600,0.1390,225
2026-03-17,11:04:01,1,48,800,100,0.0056,0.3600,0.2474,225
2026-03-17,11:04:01,1,16,700,600,0.0021,0.3600,0.0857,225
2026-03-17,11:04:01,1,32,700,400,0.0062,0.3600,0.2829,225
2026-03-17,11:04:01,1,48,700,800,0.0020,0.3600,0.0865,225
2026-03-17,11:04:01,1,48,300,700,0.0020,0.3600,0.1533,225
2026-03-17,11:04:01,1,16,1000,700,0.0057,0.3600,0.2819,225
2026-03-17,11:04:01,1,48,200,200,0.0054,0.3600,0.2444,225
2026-03-17,11:04:01,1,16,600,400,0.0058,0.3600,0.2780,225
2026-03-17,11:04:01,1,32,100,800,0.0035,0.3600,0.1653,225
2026-03-17,11:04:01,1,32,800,100,0.0035,0.3600,0.1617,225
2026-03-17,11:04:01,1,16,800,200,0.0034,0.3600,0.1583,225
2026-03-17,11:04:01,1,32,900,100,0.0061,0.3600,0.2678,225
2026-03-17,11:04:01,1,16,400,500,0.0034,0.3600,0.1643,225
2026-03-17,11:04:01,1,16,700,700,0.0021,0.3600,0.0861,225
2026-03-17,11:04:01,1,48,700,900,0.0020,0.3600,0.0863,225
2026-03-17,11:04:01,1,48,1000,1000,0.0030,0.3600,0.1446,225
2026-03-17,11:04:01,1,32,200,600,0.0057,0.3600,0.2806,225
2026-03-17,11:04:01,1,16,500,100,0.0033,0.3600,0.1596,225
2026-03-17,11:04:01,1,16,200,100,0.0034,0.3600,0.1661,225
2026-03-17,11:04:01,1,32,1000,900,0.0034,0.3600,0.1433,225
2026-03-17,11:04:01,1,16,900,200,0.0059,0.3600,0.2584,225
2026-03-17,11:04:01,1,48,300,800,0.0020,0.3600,0.1552,225
2026-03-17,11:04:01,1,16,700,800,0.0021,0.3600,0.0855,225
2026-03-17,11:04:01,1,48,700,1000,0.0020,0.3600,0.0862,225
2026-03-17,11:04:01,1,48,600,100,0.0032,0.3600,0.1331,225
2026-03-17,11:04:01,1,48,400,800,0.0052,0.3600,0.2353,225
2026-03-17,11:04:01,1,32,500,100,0.0035,0.3600,0.1666,225
2026-03-17,11:04:01,1,32,300,200,0.0064,0.3600,0.2710,225
2026-03-17,11:04:01,1,32,100,900,0.0035,0.3600,0.1679,225
2026-03-17,11:04:01,1,16,300,100,0.0059,0.3600,0.2657,225
2026-03-17,11:04:01,1,32,800,200,0.0035,0.3600,0.1639,225
2026-03-17,11:04:01,1,48,800,200,0.0056,0.3600,0.2423,225
2026-03-17,11:04:01,1,16,400,600,0.0034,0.3600,0.1653,225
2026-03-17,11:04:01,1,16,800,300,0.0034,0.3600,0.1706,225
2026-03-17,11:04:01,1,32,400,100,0.0058,0.3600,0.2584,225
2026-03-17,11:04:01,1,16,700,900,0.0021,0.3600,0.0861,225
2026-03-17,11:04:01,1,16,500,200,0.0033,0.3600,0.1584,225
2026-03-17,11:04:01,1,32,1000,1000,0.0034,0.3600,0.1441,225
2026-03-17,11:04:01,1,32,700,500,0.0062,0.3600,0.2821,225
2026-03-17,11:04:01,1,48,200,300,0.0054,0.3600,0.2404,225
2026-03-17,11:04:01,1,16,200,200,0.0034,0.3600,0.1650,225
2026-03-17,11:04:01,1,16,1000,800,0.0057,0.3600,0.2800,225
