date,time,num_index_per_subject,M,ef_construction,ef_search,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-16,20:24:43,1,48,500,700,0.0006,0.4444444444444444,0.0556,90
2026-03-16,20:24:43,1,16,600,900,0.0007,0.4444444444444444,0.0666,90
2026-03-16,20:24:43,1,32,900,200,0.0006,0.4444444444444444,0.0644,90
2026-03-16,20:24:43,1,48,800,100,0.0009,0.4444444444444444,0.0933,90
2026-03-16,20:24:43,1,48,500,800,0.0006,0.4444444444444444,0.0544,90
2026-03-16,20:24:43,1,16,600,1000,0.0007,0.4444444444444444,0.0646,90
2026-03-16,20:24:43,1,32,900,300,0.0006,0.4444444444444444,0.0629,90
2026-03-16,20:24:43,1,48,500,900,0.0006,0.4444444444444444,0.0544,90
2026-03-16,20:24:43,1,48,800,200,0.0009,0.4444444444444444,0.0877,90
2026-03-16,20:24:43,1,32,900,400,0.0006,0.4444444444444444,0.0651,90
2026-03-16,20:24:43,1,48,500,1000,0.0006,0.4444444444444444,0.0540,90
2026-03-16,20:24:43,1,48,800,300,0.0009,0.4444444444444444,0.0904,90
2026-03-16,20:24:43,1,32,900,500,0.0006,0.4444444444444444,0.0701,90
2026-03-16,20:24:43,1,32,900,600,0.0006,0.4444444444444444,0.0667,90
2026-03-16,20:24:43,1,48,800,400,0.0009,0.4444444444444444,0.0906,90
2026-03-16,20:24:43,1,32,900,700,0.0006,0.4444444444444444,0.0649,90
2026-03-16,20:24:43,1,48,800,500,0.0009,0.4444444444444444,0.0882,90
2026-03-16,20:24:43,1,32,900,800,0.0006,0.4444444444444444,0.0636,90
2026-03-16,20:24:43,1,32,900,900,0.0006,0.4444444444444444,0.0642,90
2026-03-16,20:24:43,1,48,800,600,0.0009,0.4444444444444444,0.0876,90
2026-03-16,20:24:43,1,32,900,1000,0.0006,0.4444444444444444,0.0649,90
2026-03-16,20:24:43,1,48,800,700,0.0009,0.4444444444444444,0.0886,90
2026-03-16,20:24:43,1,16,200,100,0.0004,0.4444444444444444,0.0392,90
2026-03-16,20:24:43,1,16,200,200,0.0004,0.4444444444444444,0.0385,90
2026-03-16,20:24:43,1,48,800,800,0.0009,0.4444444444444444,0.0866,90
2026-03-16,20:24:43,1,16,200,300,0.0004,0.4444444444444444,0.0400,90
2026-03-16,20:24:43,1,16,200,400,0.0004,0.4444444444444444,0.0397,90
2026-03-16,20:24:43,1,48,800,900,0.0009,0.4444444444444444,0.0887,90
2026-03-16,20:24:43,1,16,200,500,0.0004,0.4444444444444444,0.0407,90
2026-03-16,20:24:43,1,16,200,600,0.0004,0.4444444444444444,0.0400,90
2026-03-16,20:24:43,1,16,200,700,0.0004,0.4444444444444444,0.0392,90
2026-03-16,20:24:43,1,48,800,1000,0.0009,0.4444444444444444,0.0895,90
2026-03-16,20:24:43,1,16,200,800,0.0004,0.4444444444444444,0.0393,90
2026-03-16,20:24:43,1,16,200,900,0.0004,0.4444444444444444,0.0399,90
2026-03-16,20:24:43,1,16,300,100,0.0006,0.4444444444444444,0.0627,90
2026-03-16,20:24:43,1,16,200,1000,0.0004,0.4444444444444444,0.0395,90
2026-03-16,20:24:43,1,16,300,200,0.0006,0.4444444444444444,0.0605,90
2026-03-16,20:24:43,1,16,300,300,0.0006,0.4444444444444444,0.0587,90
2026-03-16,20:24:43,1,16,300,400,0.0006,0.4444444444444444,0.0590,90
2026-03-16,20:24:43,1,16,300,500,0.0006,0.4444444444444444,0.0599,90
2026-03-16,20:24:43,1,16,300,600,0.0006,0.4444444444444444,0.0612,90
2026-03-16,20:24:43,1,16,300,700,0.0006,0.4444444444444444,0.0611,90
2026-03-16,20:24:43,1,16,300,800,0.0006,0.4444444444444444,0.0611,90
2026-03-16,20:24:43,1,16,300,900,0.0006,0.4444444444444444,0.0605,90
2026-03-16,20:24:43,1,48,600,100,0.0006,0.4444444444444444,0.0523,90
2026-03-16,20:24:43,1,48,600,200,0.0006,0.4444444444444444,0.0519,90
2026-03-16,20:24:43,1,16,300,1000,0.0006,0.4444444444444444,0.0594,90
2026-03-16,20:24:43,1,48,600,300,0.0006,0.4444444444444444,0.0526,90
2026-03-16,20:24:43,1,48,600,400,0.0006,0.4444444444444444,0.0533,90
2026-03-16,20:24:43,1,48,600,500,0.0006,0.4444444444444444,0.0543,90
2026-03-16,20:24:43,1,48,600,600,0.0006,0.4444444444444444,0.0430,90
2026-03-16,20:24:43,1,48,600,700,0.0006,0.4444444444444444,0.0336,90
2026-03-16,20:24:43,1,48,600,800,0.0006,0.4444444444444444,0.0372,90
2026-03-16,20:24:43,1,48,600,900,0.0006,0.4444444444444444,0.0355,90
2026-03-16,20:24:43,1,48,600,1000,0.0006,0.4444444444444444,0.0342,90
2026-03-16,20:24:43,1,16,500,100,0.0006,0.4444444444444444,0.0714,90
2026-03-16,20:24:43,1,16,500,200,0.0006,0.4444444444444444,0.0775,90
2026-03-16,20:24:43,1,16,500,300,0.0006,0.4444444444444444,0.0760,90
2026-03-16,20:24:43,1,16,500,400,0.0006,0.4444444444444444,0.0686,90
2026-03-16,20:24:43,1,16,500,500,0.0006,0.4444444444444444,0.0615,90
2026-03-16,20:24:43,1,16,500,600,0.0006,0.4444444444444444,0.0640,90
2026-03-16,20:24:43,1,16,500,700,0.0006,0.4444444444444444,0.0603,90
2026-03-16,20:24:43,1,16,900,100,0.0006,0.4444444444444444,0.0638,90
2026-03-16,20:24:43,1,16,900,200,0.0006,0.4444444444444444,0.0646,90
2026-03-16,20:24:43,1,16,500,800,0.0006,0.4444444444444444,0.0688,90
2026-03-16,20:24:43,1,16,900,300,0.0006,0.4444444444444444,0.0602,90
2026-03-16,20:24:43,1,16,500,900,0.0006,0.4444444444444444,0.0744,90
2026-03-16,20:24:43,1,16,900,400,0.0006,0.4444444444444444,0.0609,90
2026-03-16,20:24:43,1,16,500,1000,0.0006,0.4444444444444444,0.0738,90
2026-03-16,20:24:43,1,16,900,500,0.0006,0.4444444444444444,0.0620,90
2026-03-16,20:24:43,1,16,700,100,0.0009,0.4444444444444444,0.1036,90
2026-03-16,20:24:43,1,48,900,100,0.0009,0.4444444444444444,0.0890,90
2026-03-16,20:24:43,1,16,900,600,0.0006,0.4444444444444444,0.0655,90
2026-03-16,20:24:43,1,16,900,700,0.0006,0.4444444444444444,0.0614,90
2026-03-16,20:24:43,1,16,700,200,0.0009,0.4444444444444444,0.1068,90
2026-03-16,20:24:43,1,48,900,200,0.0009,0.4444444444444444,0.0892,90
2026-03-16,20:24:43,1,16,900,800,0.0006,0.4444444444444444,0.0622,90
2026-03-16,20:24:43,1,48,900,300,0.0009,0.4444444444444444,0.0893,90
2026-03-16,20:24:43,1,16,700,300,0.0009,0.4444444444444444,0.1049,90
2026-03-16,20:24:43,1,16,900,900,0.0006,0.4444444444444444,0.0631,90
2026-03-16,20:24:43,1,48,900,400,0.0009,0.4444444444444444,0.0883,90
2026-03-16,20:24:43,1,32,1000,100,0.0006,0.4444444444444444,0.0569,90
2026-03-16,20:24:43,1,16,900,1000,0.0006,0.4444444444444444,0.0620,90
2026-03-16,20:24:43,1,16,700,400,0.0009,0.4444444444444444,0.1053,90
2026-03-16,20:24:43,1,32,1000,200,0.0006,0.4444444444444444,0.0574,90
2026-03-16,20:24:43,1,48,900,500,0.0009,0.4444444444444444,0.0895,90
2026-03-16,20:24:43,1,32,1000,300,0.0006,0.4444444444444444,0.0585,90
