date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,11:44:29,1,32,400,100,0.0057,0.3600,0.2465,225
2026-03-17,11:44:29,1,32,400,200,0.0057,0.3600,0.2484,225
2026-03-17,11:44:29,1,48,200,100,0.0053,0.3600,0.2321,225
2026-03-17,11:44:29,1,32,400,300,0.0057,0.3600,0.2440,225
2026-03-17,11:44:29,1,48,400,100,0.0034,0.3600,0.1399,225
2026-03-17,11:44:29,1,48,200,200,0.0053,0.3600,0.2323,225
2026-03-17,11:44:29,1,48,400,200,0.0034,0.3600,0.1391,225
2026-03-17,11:44:29,1,32,400,400,0.0057,0.3600,0.2451,225
2026-03-17,11:44:29,1,48,200,300,0.0053,0.3600,0.2290,225
2026-03-17,11:44:29,1,32,800,100,0.0023,0.3600,0.1044,225
2026-03-17,11:44:29,1,48,400,300,0.0034,0.3600,0.1318,225
2026-03-17,11:44:29,1,48,100,100,0.0053,0.3600,0.2311,225
2026-03-17,11:44:29,1,32,800,200,0.0023,0.3600,0.0953,225
2026-03-17,11:44:29,1,48,400,400,0.0034,0.3600,0.1303,225
2026-03-17,11:44:29,1,32,800,300,0.0023,0.3600,0.0968,225
2026-03-17,11:44:29,1,32,400,500,0.0057,0.3600,0.2605,225
2026-03-17,11:44:29,1,48,200,400,0.0053,0.3600,0.2324,225
2026-03-17,11:44:29,1,48,500,100,0.0031,0.3600,0.1420,225
2026-03-17,11:44:29,1,32,800,400,0.0023,0.3600,0.0945,225
2026-03-17,11:44:29,1,48,100,200,0.0053,0.3600,0.2349,225
2026-03-17,11:44:29,1,48,400,500,0.0034,0.3600,0.1399,225
2026-03-17,11:44:29,1,32,100,100,0.0034,0.3600,0.1559,225
2026-03-17,11:44:29,1,48,500,200,0.0031,0.3600,0.1406,225
2026-03-17,11:44:29,1,32,500,100,0.0034,0.3600,0.1444,225
2026-03-17,11:44:29,1,32,800,500,0.0023,0.3600,0.1148,225
2026-03-17,11:44:29,1,48,300,100,0.0033,0.3600,0.1377,225
2026-03-17,11:44:30,1,16,900,100,0.0035,0.3600,0.1621,225
2026-03-17,11:44:30,1,48,200,500,0.0053,0.3600,0.2340,225
2026-03-17,11:44:30,1,32,400,600,0.0057,0.3600,0.2573,225
2026-03-17,11:44:30,1,48,400,600,0.0034,0.3600,0.1431,225
2026-03-17,11:44:30,1,32,100,200,0.0034,0.3600,0.1710,225
2026-03-17,11:44:30,1,32,800,600,0.0023,0.3600,0.1171,225
2026-03-17,11:44:30,1,48,100,300,0.0053,0.3600,0.2401,225
2026-03-17,11:44:30,1,48,500,300,0.0031,0.3600,0.1465,225
2026-03-17,11:44:30,1,32,600,100,0.0034,0.3600,0.1583,225
2026-03-17,11:44:30,1,32,500,200,0.0034,0.3600,0.1701,225
2026-03-17,11:44:30,1,48,300,200,0.0033,0.3600,0.1417,225
2026-03-17,11:44:30,1,16,800,100,0.0056,0.3600,0.2633,225
2026-03-17,11:44:30,1,48,400,700,0.0034,0.3600,0.1472,225
2026-03-17,11:44:30,1,16,900,200,0.0035,0.3600,0.1633,225
2026-03-17,11:44:30,1,32,800,700,0.0023,0.3600,0.1126,225
2026-03-17,11:44:30,1,32,100,300,0.0034,0.3600,0.1734,225
2026-03-17,11:44:30,1,48,500,400,0.0031,0.3600,0.1480,225
2026-03-17,11:44:30,1,32,700,100,0.0026,0.3600,0.1250,225
2026-03-17,11:44:30,1,48,200,600,0.0053,0.3600,0.2399,225
2026-03-17,11:44:30,1,32,600,200,0.0034,0.3600,0.1574,225
2026-03-17,11:44:30,1,48,300,300,0.0033,0.3600,0.1406,225
2026-03-17,11:44:30,1,32,500,300,0.0034,0.3600,0.1682,225
2026-03-17,11:44:30,1,32,400,700,0.0057,0.3600,0.2687,225
2026-03-17,11:44:30,1,32,800,800,0.0023,0.3600,0.1136,225
2026-03-17,11:44:30,1,48,400,800,0.0034,0.3600,0.1455,225
2026-03-17,11:44:30,1,48,100,400,0.0053,0.3600,0.2453,225
2026-03-17,11:44:30,1,16,900,300,0.0035,0.3600,0.1608,225
2026-03-17,11:44:30,1,32,200,100,0.0061,0.3600,0.2636,225
2026-03-17,11:44:30,1,32,700,200,0.0026,0.3600,0.1190,225
2026-03-17,11:44:30,1,48,500,500,0.0031,0.3600,0.1463,225
2026-03-17,11:44:30,1,32,100,400,0.0034,0.3600,0.1721,225
2026-03-17,11:44:30,1,16,800,200,0.0056,0.3600,0.2635,225
2026-03-17,11:44:30,1,48,300,400,0.0033,0.3600,0.1406,225
2026-03-17,11:44:30,1,32,600,300,0.0034,0.3600,0.1593,225
2026-03-17,11:44:30,1,32,800,900,0.0023,0.3600,0.1194,225
2026-03-17,11:44:30,1,32,500,400,0.0034,0.3600,0.1688,225
2026-03-17,11:44:30,1,48,400,900,0.0034,0.3600,0.1503,225
2026-03-17,11:44:30,1,48,900,100,0.0033,0.3600,0.1485,225
2026-03-17,11:44:30,1,32,700,300,0.0026,0.3600,0.1066,225
2026-03-17,11:44:30,1,48,200,700,0.0053,0.3600,0.2371,225
2026-03-17,11:44:30,1,16,900,400,0.0035,0.3600,0.1625,225
2026-03-17,11:44:30,1,32,800,1000,0.0023,0.3600,0.1000,225
2026-03-17,11:44:30,1,48,500,600,0.0031,0.3600,0.1464,225
2026-03-17,11:44:30,1,32,400,800,0.0057,0.3600,0.2629,225
2026-03-17,11:44:30,1,48,300,500,0.0033,0.3600,0.1407,225
2026-03-17,11:44:30,1,48,600,100,0.0035,0.3600,0.1558,225
2026-03-17,11:44:30,1,32,100,500,0.0034,0.3600,0.1739,225
2026-03-17,11:44:30,1,32,700,400,0.0026,0.3600,0.0881,225
2026-03-17,11:44:30,1,48,100,500,0.0053,0.3600,0.2422,225
2026-03-17,11:44:30,1,32,600,400,0.0034,0.3600,0.1608,225
2026-03-17,11:44:30,1,32,200,200,0.0061,0.3600,0.2633,225
2026-03-17,11:44:30,1,48,400,1000,0.0034,0.3600,0.1554,225
2026-03-17,11:44:30,1,48,900,200,0.0033,0.3600,0.1489,225
2026-03-17,11:44:30,1,32,500,500,0.0034,0.3600,0.1700,225
2026-03-17,11:44:30,1,32,700,500,0.0026,0.3600,0.0889,225
2026-03-17,11:44:30,1,16,900,500,0.0035,0.3600,0.1639,225
2026-03-17,11:44:30,1,16,800,300,0.0056,0.3600,0.2613,225
2026-03-17,11:44:30,1,48,500,700,0.0031,0.3600,0.1535,225
2026-03-17,11:44:30,1,48,600,200,0.0035,0.3600,0.1556,225
2026-03-17,11:44:30,1,48,300,600,0.0033,0.3600,0.1598,225
2026-03-17,11:44:30,1,48,200,800,0.0053,0.3600,0.2340,225
2026-03-17,11:44:30,1,32,100,600,0.0034,0.3600,0.1706,225
2026-03-17,11:44:30,1,32,600,500,0.0034,0.3600,0.1554,225
2026-03-17,11:44:30,1,16,400,100,0.0057,0.3600,0.2563,225
2026-03-17,11:44:30,1,48,900,300,0.0033,0.3600,0.1507,225
2026-03-17,11:44:30,1,32,700,600,0.0026,0.3600,0.1184,225
2026-03-17,11:44:30,1,32,200,300,0.0061,0.3600,0.1862,225
2026-03-17,11:44:30,1,32,500,600,0.0034,0.3600,0.1672,225
2026-03-17,11:44:30,1,32,400,900,0.0057,0.3600,0.2680,225
2026-03-17,11:44:30,1,48,100,600,0.0053,0.3600,0.2493,225
2026-03-17,11:44:30,1,16,900,600,0.0035,0.3600,0.1595,225
2026-03-17,11:44:30,1,48,500,800,0.0031,0.3600,0.1438,225
2026-03-17,11:44:30,1,48,1000,100,0.0057,0.3600,0.2461,225
2026-03-17,11:44:30,1,48,600,300,0.0035,0.3600,0.1430,225
2026-03-17,11:44:30,1,48,300,700,0.0033,0.3600,0.1549,225
2026-03-17,11:44:30,1,32,200,400,0.0061,0.3600,0.0868,225
2026-03-17,11:44:30,1,32,600,600,0.0034,0.3600,0.1509,225
2026-03-17,11:44:30,1,32,100,700,0.0034,0.3600,0.1657,225
2026-03-17,11:44:30,1,16,100,100,0.0036,0.3600,0.1632,225
2026-03-17,11:44:30,1,32,300,100,0.0060,0.3600,0.2538,225
2026-03-17,11:44:30,1,16,800,400,0.0056,0.3600,0.2528,225
2026-03-17,11:44:30,1,48,900,400,0.0033,0.3600,0.1553,225
2026-03-17,11:44:30,1,32,500,700,0.0034,0.3600,0.1654,225
2026-03-17,11:44:30,1,48,200,900,0.0053,0.3600,0.2364,225
2026-03-17,11:44:30,1,48,600,400,0.0035,0.3600,0.1071,225
2026-03-17,11:44:30,1,48,500,900,0.0031,0.3600,0.1437,225
2026-03-17,11:44:30,1,16,900,700,0.0035,0.3600,0.1597,225
2026-03-17,11:44:30,1,32,200,500,0.0061,0.3600,0.1104,225
2026-03-17,11:44:30,1,32,700,700,0.0026,0.3600,0.2211,225
2026-03-17,11:44:30,1,16,400,200,0.0057,0.3600,0.2580,225
2026-03-17,11:44:30,1,48,300,800,0.0033,0.3600,0.1547,225
2026-03-17,11:44:30,1,32,600,700,0.0034,0.3600,0.1545,225
2026-03-17,11:44:30,1,48,600,500,0.0035,0.3600,0.0944,225
2026-03-17,11:44:30,1,48,100,700,0.0053,0.3600,0.2488,225
2026-03-17,11:44:30,1,32,100,800,0.0034,0.3600,0.1659,225
2026-03-17,11:44:30,1,16,100,200,0.0036,0.3600,0.1674,225
2026-03-17,11:44:30,1,32,400,1000,0.0057,0.3600,0.2691,225
2026-03-17,11:44:30,1,48,900,500,0.0033,0.3600,0.1543,225
2026-03-17,11:44:30,1,32,700,800,0.0026,0.3600,0.0889,225
2026-03-17,11:44:30,1,48,1000,200,0.0057,0.3600,0.2470,225
2026-03-17,11:44:30,1,32,500,800,0.0034,0.3600,0.1656,225
2026-03-17,11:44:30,1,16,1000,100,0.0059,0.3600,0.2740,225
2026-03-17,11:44:30,1,48,500,1000,0.0031,0.3600,0.1446,225
2026-03-17,11:44:30,1,32,200,600,0.0061,0.3600,0.1421,225
2026-03-17,11:44:30,1,16,900,800,0.0035,0.3600,0.1596,225
2026-03-17,11:44:30,1,48,600,600,0.0035,0.3600,0.0920,225
2026-03-17,11:44:30,1,32,1000,100,0.0036,0.3600,0.2396,225
2026-03-17,11:44:30,1,16,500,100,0.0060,0.3600,0.2745,225
2026-03-17,11:44:30,1,32,300,200,0.0060,0.3600,0.2667,225
2026-03-17,11:44:30,1,48,300,900,0.0033,0.3600,0.1544,225
2026-03-17,11:44:30,1,16,800,500,0.0056,0.3600,0.2678,225
2026-03-17,11:44:30,1,32,700,900,0.0026,0.3600,0.1015,225
2026-03-17,11:44:30,1,16,600,100,0.0059,0.3600,0.2697,225
2026-03-17,11:44:30,1,32,600,800,0.0034,0.3600,0.1519,225
2026-03-17,11:44:30,1,48,200,1000,0.0053,0.3600,0.2640,225
2026-03-17,11:44:30,1,32,100,900,0.0034,0.3600,0.1635,225
2026-03-17,11:44:30,1,48,900,600,0.0033,0.3600,0.1525,225
2026-03-17,11:44:30,1,16,100,300,0.0036,0.3600,0.1674,225
