date,time,e,M,efc,efs,index_build_time,hit_rate,avg_time_ms,total_queries
2026-03-17,11:46:06,1,32,900,300,0.0035,0.3600,0.1519,225
2026-03-17,11:46:06,1,16,400,600,0.0034,0.3600,0.1518,225
2026-03-17,11:46:06,1,16,600,100,0.0055,0.3600,0.2571,225
2026-03-17,11:46:06,1,48,200,200,0.0055,0.3600,0.2356,225
2026-03-17,11:46:06,1,32,200,1000,0.0034,0.3600,0.1378,225
2026-03-17,11:46:06,1,48,1000,500,0.0054,0.3600,0.2236,225
2026-03-17,11:46:06,1,32,100,300,0.0059,0.3600,0.2550,225
2026-03-17,11:46:06,1,48,800,700,0.0051,0.3600,0.2484,225
2026-03-17,11:46:06,1,48,500,500,0.0035,0.3600,0.1444,225
2026-03-17,11:46:06,1,48,400,1000,0.0053,0.3600,0.1349,225
2026-03-17,11:46:06,1,16,1000,100,0.0056,0.3600,0.2585,225
2026-03-17,11:46:06,1,48,100,900,0.0022,0.3600,0.1408,225
2026-03-17,11:46:06,1,32,500,700,0.0037,0.3600,0.0825,225
2026-03-17,11:46:06,1,32,800,1000,0.0035,0.3600,0.1529,225
2026-03-17,11:46:06,1,32,1000,100,0.0060,0.3600,0.2623,225
2026-03-17,11:46:06,1,16,200,100,0.0061,0.3600,0.2617,225
2026-03-17,11:46:06,1,16,700,100,0.0035,0.3600,0.1512,225
2026-03-17,11:46:06,1,16,100,600,0.0036,0.3600,0.1573,225
2026-03-17,11:46:06,1,32,300,600,0.0038,0.3600,0.1496,225
2026-03-17,11:46:06,1,16,800,400,0.0034,0.3600,0.1361,225
2026-03-17,11:46:06,1,16,300,500,0.0058,0.3600,0.2575,225
2026-03-17,11:46:06,1,32,900,400,0.0035,0.3600,0.1534,225
2026-03-17,11:46:06,1,16,400,700,0.0034,0.3600,0.1515,225
2026-03-17,11:46:06,1,32,500,800,0.0037,0.3600,0.0948,225
2026-03-17,11:46:06,1,32,700,600,0.0059,0.3600,0.2547,225
2026-03-17,11:46:06,1,48,500,600,0.0035,0.3600,0.1369,225
2026-03-17,11:46:06,1,48,300,200,0.0053,0.3600,0.2224,225
2026-03-17,11:46:06,1,48,100,1000,0.0022,0.3600,0.1440,225
2026-03-17,11:46:06,1,16,900,200,0.0057,0.3600,0.2549,225
2026-03-17,11:46:06,1,32,600,400,0.0062,0.3600,0.2580,225
2026-03-17,11:46:06,1,48,200,300,0.0055,0.3600,0.2378,225
2026-03-17,11:46:06,1,16,400,800,0.0034,0.3600,0.0991,225
2026-03-17,11:46:06,1,16,700,200,0.0035,0.3600,0.1470,225
2026-03-17,11:46:06,1,16,600,200,0.0055,0.3600,0.2600,225
2026-03-17,11:46:06,1,32,500,900,0.0037,0.3600,0.0961,225
2026-03-17,11:46:06,1,48,1000,600,0.0054,0.3600,0.2321,225
2026-03-17,11:46:06,1,16,800,500,0.0034,0.3600,0.1408,225
2026-03-17,11:46:06,1,16,100,700,0.0036,0.3600,0.1618,225
2026-03-17,11:46:06,1,32,300,700,0.0038,0.3600,0.1552,225
2026-03-17,11:46:06,1,48,800,800,0.0051,0.3600,0.2425,225
2026-03-17,11:46:06,1,32,100,400,0.0059,0.3600,0.2581,225
2026-03-17,11:46:06,1,32,900,500,0.0035,0.3600,0.1560,225
2026-03-17,11:46:06,1,16,1000,200,0.0056,0.3600,0.2650,225
2026-03-17,11:46:06,1,48,500,700,0.0035,0.3600,0.1399,225
2026-03-17,11:46:06,1,32,1000,200,0.0060,0.3600,0.2663,225
2026-03-17,11:46:06,1,16,400,900,0.0034,0.3600,0.0980,225
2026-03-17,11:46:06,1,32,500,1000,0.0037,0.3600,0.0981,225
2026-03-17,11:46:06,1,16,200,200,0.0061,0.3600,0.2666,225
2026-03-17,11:46:06,1,16,300,600,0.0058,0.3600,0.2653,225
2026-03-17,11:46:06,1,16,700,300,0.0035,0.3600,0.1386,225
2026-03-17,11:46:06,1,16,800,600,0.0034,0.3600,0.1442,225
2026-03-17,11:46:06,1,48,300,300,0.0053,0.3600,0.2404,225
2026-03-17,11:46:06,1,32,700,700,0.0059,0.3600,0.2656,225
2026-03-17,11:46:06,1,32,300,800,0.0038,0.3600,0.1528,225
2026-03-17,11:46:06,1,16,100,800,0.0036,0.3600,0.1646,225
2026-03-17,11:46:06,1,16,400,1000,0.0034,0.3600,0.0972,225
2026-03-17,11:46:06,1,32,900,600,0.0035,0.3600,0.1527,225
2026-03-17,11:46:06,1,48,500,800,0.0035,0.3600,0.1383,225
2026-03-17,11:46:06,1,16,900,300,0.0057,0.3600,0.2612,225
2026-03-17,11:46:06,1,48,200,400,0.0055,0.3600,0.2463,225
2026-03-17,11:46:06,1,32,600,500,0.0062,0.3600,0.2668,225
2026-03-17,11:46:06,1,48,1000,700,0.0054,0.3600,0.2433,225
2026-03-17,11:46:06,1,16,500,100,0.0064,0.3600,0.2655,225
2026-03-17,11:46:06,1,16,600,300,0.0055,0.3600,0.2646,225
2026-03-17,11:46:06,1,48,800,900,0.0051,0.3600,0.2502,225
2026-03-17,11:46:06,1,16,100,900,0.0036,0.3600,0.0958,225
2026-03-17,11:46:06,1,32,100,500,0.0059,0.3600,0.2654,225
2026-03-17,11:46:06,1,16,700,400,0.0035,0.3600,0.1682,225
2026-03-17,11:46:06,1,32,300,900,0.0038,0.3600,0.1286,225
2026-03-17,11:46:06,1,16,1000,300,0.0056,0.3600,0.2636,225
2026-03-17,11:46:06,1,32,900,700,0.0035,0.3600,0.1394,225
2026-03-17,11:46:06,1,48,500,900,0.0035,0.3600,0.1331,225
2026-03-17,11:46:06,1,32,1000,300,0.0060,0.3600,0.2642,225
2026-03-17,11:46:06,1,16,200,300,0.0061,0.3600,0.2643,225
2026-03-17,11:46:06,1,16,100,1000,0.0036,0.3600,0.0920,225
2026-03-17,11:46:06,1,16,300,700,0.0058,0.3600,0.2616,225
2026-03-17,11:46:06,1,48,300,400,0.0053,0.3600,0.2312,225
2026-03-17,11:46:06,1,16,800,700,0.0034,0.3600,0.2589,225
2026-03-17,11:46:06,1,32,700,800,0.0059,0.3600,0.2569,225
2026-03-17,11:46:06,1,16,700,500,0.0035,0.3600,0.1509,225
2026-03-17,11:46:06,1,32,300,1000,0.0038,0.3600,0.1541,225
2026-03-17,11:46:06,1,32,900,800,0.0035,0.3600,0.1295,225
2026-03-17,11:46:06,1,48,200,500,0.0055,0.3600,0.2457,225
2026-03-17,11:46:06,1,48,1000,800,0.0054,0.3600,0.2354,225
2026-03-17,11:46:06,1,48,500,1000,0.0035,0.3600,0.1340,225
2026-03-17,11:46:06,1,16,900,400,0.0057,0.3600,0.2583,225
2026-03-17,11:46:06,1,32,600,600,0.0062,0.3600,0.2614,225
2026-03-17,11:46:06,1,16,500,200,0.0064,0.3600,0.2585,225
2026-03-17,11:46:06,1,48,800,1000,0.0051,0.3600,0.2445,225
2026-03-17,11:46:06,1,16,600,400,0.0055,0.3600,0.2590,225
2026-03-17,11:46:06,1,32,100,600,0.0059,0.3600,0.2663,225
2026-03-17,11:46:06,1,16,1000,400,0.0056,0.3600,0.2612,225
2026-03-17,11:46:06,1,16,700,600,0.0035,0.3600,0.1536,225
2026-03-17,11:46:06,1,32,1000,400,0.0060,0.3600,0.2607,225
2026-03-17,11:46:06,1,32,900,900,0.0035,0.3600,0.1541,225
2026-03-17,11:46:06,1,16,200,400,0.0061,0.3600,0.2654,225
2026-03-17,11:46:06,1,48,300,500,0.0053,0.3600,0.2347,225
2026-03-17,11:46:06,1,16,300,800,0.0058,0.3600,0.2634,225
2026-03-17,11:46:06,1,16,800,800,0.0034,0.3600,0.2633,225
2026-03-17,11:46:06,1,32,700,900,0.0059,0.3600,0.2561,225
2026-03-17,11:46:06,1,48,200,600,0.0055,0.3600,0.2431,225
2026-03-17,11:46:06,1,48,1000,900,0.0054,0.3600,0.2405,225
2026-03-17,11:46:06,1,32,100,700,0.0059,0.3600,0.1556,225
2026-03-17,11:46:06,1,16,900,500,0.0057,0.3600,0.2562,225
2026-03-17,11:46:06,1,16,700,700,0.0035,0.3600,0.1312,225
2026-03-17,11:46:06,1,32,600,700,0.0062,0.3600,0.2558,225
2026-03-17,11:46:06,1,16,500,300,0.0064,0.3600,0.2594,225
2026-03-17,11:46:06,1,16,600,500,0.0055,0.3600,0.2628,225
2026-03-17,11:46:06,1,32,900,1000,0.0035,0.3600,0.1608,225
2026-03-17,11:46:06,1,32,700,1000,0.0059,0.3600,0.1395,225
2026-03-17,11:46:06,1,16,700,800,0.0035,0.3600,0.0916,225
2026-03-17,11:46:06,1,16,1000,500,0.0056,0.3600,0.2622,225
2026-03-17,11:46:06,1,32,1000,500,0.0060,0.3600,0.2525,225
2026-03-17,11:46:06,1,48,300,600,0.0053,0.3600,0.2323,225
2026-03-17,11:46:06,1,32,100,800,0.0059,0.3600,0.1559,225
2026-03-17,11:46:06,1,16,200,500,0.0061,0.3600,0.2664,225
2026-03-17,11:46:06,1,16,300,900,0.0058,0.3600,0.2616,225
2026-03-17,11:46:06,1,16,800,900,0.0034,0.3600,0.2546,225
2026-03-17,11:46:06,1,16,700,900,0.0035,0.3600,0.0916,225
2026-03-17,11:46:06,1,48,1000,1000,0.0054,0.3600,0.2370,225
2026-03-17,11:46:06,1,48,200,700,0.0055,0.3600,0.2395,225
2026-03-17,11:46:06,1,16,900,600,0.0057,0.3600,0.2520,225
2026-03-17,11:46:06,1,32,600,800,0.0062,0.3600,0.2461,225
2026-03-17,11:46:06,1,16,700,1000,0.0035,0.3600,0.0932,225
2026-03-17,11:46:06,1,16,600,600,0.0055,0.3600,0.2610,225
2026-03-17,11:46:06,1,16,500,400,0.0064,0.3600,0.2851,225
2026-03-17,11:46:06,1,32,100,900,0.0059,0.3600,0.1546,225
2026-03-17,11:46:06,1,16,1000,600,0.0056,0.3600,0.2625,225
2026-03-17,11:46:06,1,48,300,700,0.0053,0.3600,0.2317,225
2026-03-17,11:46:06,1,32,1000,600,0.0060,0.3600,0.2475,225
2026-03-17,11:46:06,1,16,200,600,0.0061,0.3600,0.2677,225
2026-03-17,11:46:06,1,16,300,1000,0.0058,0.3600,0.2691,225
2026-03-17,11:46:06,1,16,800,1000,0.0034,0.3600,0.2571,225
2026-03-17,11:46:06,1,48,200,800,0.0055,0.3600,0.2419,225
2026-03-17,11:46:06,1,32,100,1000,0.0059,0.3600,0.1578,225
2026-03-17,11:46:06,1,16,900,700,0.0057,0.3600,0.2559,225
2026-03-17,11:46:06,1,32,600,900,0.0062,0.3600,0.2502,225
2026-03-17,11:46:06,1,16,500,500,0.0064,0.3600,0.2562,225
2026-03-17,11:46:06,1,16,600,700,0.0055,0.3600,0.2626,225
2026-03-17,11:46:06,1,48,300,800,0.0053,0.3600,0.2323,225
2026-03-17,11:46:06,1,32,1000,700,0.0060,0.3600,0.2527,225
2026-03-17,11:46:06,1,16,1000,700,0.0056,0.3600,0.2629,225
2026-03-17,11:46:06,1,16,200,700,0.0061,0.3600,0.2626,225
2026-03-17,11:46:06,1,48,200,900,0.0055,0.3600,0.2363,225
2026-03-17,11:46:06,1,16,900,800,0.0057,0.3600,0.2498,225
2026-03-17,11:46:06,1,32,600,1000,0.0062,0.3600,0.2517,225
2026-03-17,11:46:06,1,16,600,800,0.0055,0.3600,0.2572,225
2026-03-17,11:46:06,1,16,500,600,0.0064,0.3600,0.2580,225
2026-03-17,11:46:06,1,48,300,900,0.0053,0.3600,0.2316,225
2026-03-17,11:46:06,1,32,1000,800,0.0060,0.3600,0.2489,225
2026-03-17,11:46:06,1,16,1000,800,0.0056,0.3600,0.2604,225
2026-03-17,11:46:06,1,48,200,1000,0.0055,0.3600,0.2364,225
2026-03-17,11:46:06,1,16,200,800,0.0061,0.3600,0.2615,225
2026-03-17,11:46:06,1,16,900,900,0.0057,0.3600,0.2483,225
2026-03-17,11:46:06,1,48,300,1000,0.0053,0.3600,0.2364,225
2026-03-17,11:46:06,1,16,500,700,0.0064,0.3600,0.2598,225
2026-03-17,11:46:06,1,16,600,900,0.0055,0.3600,0.2620,225
2026-03-17,11:46:06,1,32,1000,900,0.0060,0.3600,0.2549,225
2026-03-17,11:46:06,1,16,1000,900,0.0056,0.3600,0.2642,225
2026-03-17,11:46:06,1,16,200,900,0.0061,0.3600,0.2667,225
2026-03-17,11:46:07,1,16,900,1000,0.0057,0.3600,0.2493,225
2026-03-17,11:46:07,1,16,500,800,0.0064,0.3600,0.2518,225
2026-03-17,11:46:07,1,16,600,1000,0.0055,0.3600,0.2592,225
2026-03-17,11:46:07,1,32,1000,1000,0.0060,0.3600,0.2476,225
2026-03-17,11:46:07,1,16,1000,1000,0.0056,0.3600,0.2611,225
2026-03-17,11:46:07,1,16,200,1000,0.0061,0.3600,0.2664,225
2026-03-17,11:46:07,1,16,500,900,0.0064,0.3600,0.2633,225
2026-03-17,11:46:07,1,16,500,1000,0.0064,0.3600,0.2500,225
2026-03-17,11:46:08,1,64,100,100,0.0034,0.3600,0.1561,225
2026-03-17,11:46:08,1,64,100,200,0.0034,0.3600,0.2238,225
2026-03-17,11:46:08,1,64,100,300,0.0034,0.3600,0.2244,225
2026-03-17,11:46:08,1,64,100,400,0.0034,0.3600,0.2252,225
2026-03-17,11:46:08,1,64,100,500,0.0034,0.3600,0.2259,225
2026-03-17,11:46:08,1,64,100,600,0.0034,0.3600,0.2374,225
2026-03-17,11:46:08,1,64,100,700,0.0034,0.3600,0.2346,225
2026-03-17,11:46:08,1,64,200,100,0.0035,0.3600,0.1505,225
2026-03-17,11:46:08,1,64,100,800,0.0034,0.3600,0.2295,225
2026-03-17,11:46:08,1,64,200,200,0.0035,0.3600,0.1289,225
2026-03-17,11:46:08,1,64,200,300,0.0035,0.3600,0.0952,225
2026-03-17,11:46:08,1,64,300,100,0.0020,0.3600,0.0873,225
2026-03-17,11:46:08,1,64,200,400,0.0035,0.3600,0.0910,225
2026-03-17,11:46:08,1,64,100,900,0.0034,0.3600,0.2318,225
2026-03-17,11:46:08,1,64,300,200,0.0020,0.3600,0.0925,225
2026-03-17,11:46:08,1,64,400,100,0.0032,0.3600,0.1449,225
2026-03-17,11:46:08,1,64,200,500,0.0035,0.3600,0.1318,225
2026-03-17,11:46:08,1,64,300,300,0.0020,0.3600,0.1099,225
2026-03-17,11:46:08,1,64,400,200,0.0032,0.3600,0.1441,225
2026-03-17,11:46:08,1,64,100,1000,0.0034,0.3600,0.2288,225
2026-03-17,11:46:08,1,64,300,400,0.0020,0.3600,0.1152,225
2026-03-17,11:46:08,1,64,200,600,0.0035,0.3600,0.1437,225
2026-03-17,11:46:08,1,64,400,300,0.0032,0.3600,0.1420,225
2026-03-17,11:46:08,1,64,300,500,0.0020,0.3600,0.1388,225
2026-03-17,11:46:08,1,64,200,700,0.0035,0.3600,0.1482,225
2026-03-17,11:46:08,1,64,400,400,0.0032,0.3600,0.1480,225
2026-03-17,11:46:08,1,64,300,600,0.0020,0.3600,0.1484,225
2026-03-17,11:46:08,1,64,200,800,0.0035,0.3600,0.1454,225
2026-03-17,11:46:08,1,64,600,100,0.0055,0.3600,0.2339,225
2026-03-17,11:46:08,1,64,400,500,0.0032,0.3600,0.1465,225
2026-03-17,11:46:08,1,64,300,700,0.0020,0.3600,0.1432,225
2026-03-17,11:46:08,1,64,200,900,0.0035,0.3600,0.1484,225
2026-03-17,11:46:08,1,64,600,200,0.0055,0.3600,0.2329,225
2026-03-17,11:46:08,1,64,400,600,0.0032,0.3600,0.1396,225
2026-03-17,11:46:08,1,64,300,800,0.0020,0.3600,0.1415,225
2026-03-17,11:46:08,1,64,200,1000,0.0035,0.3600,0.1443,225
2026-03-17,11:46:08,1,64,400,700,0.0032,0.3600,0.1429,225
2026-03-17,11:46:08,1,64,300,900,0.0020,0.3600,0.1404,225
2026-03-17,11:46:08,1,64,600,300,0.0055,0.3600,0.2259,225
2026-03-17,11:46:08,1,64,700,100,0.0032,0.3600,0.1359,225
2026-03-17,11:46:08,1,64,400,800,0.0032,0.3600,0.1362,225
2026-03-17,11:46:08,1,64,300,1000,0.0020,0.3600,0.1386,225
2026-03-17,11:46:08,1,64,700,200,0.0032,0.3600,0.1406,225
2026-03-17,11:46:08,1,64,400,900,0.0032,0.3600,0.1540,225
2026-03-17,11:46:08,1,64,600,400,0.0055,0.3600,0.2292,225
2026-03-17,11:46:08,1,64,500,100,0.0051,0.3600,0.2281,225
2026-03-17,11:46:08,1,64,700,300,0.0032,0.3600,0.0976,225
2026-03-17,11:46:08,3,16,300,100,0.0302,0.7600,0.3846,175
2026-03-17,11:46:08,1,64,1000,100,0.0021,0.3600,0.0892,225
2026-03-17,11:46:08,1,64,400,1000,0.0032,0.3600,0.1580,225
2026-03-17,11:46:08,1,64,1000,200,0.0021,0.3600,0.0955,225
2026-03-17,11:46:08,1,64,700,400,0.0032,0.3600,0.1402,225
2026-03-17,11:46:08,1,64,600,500,0.0055,0.3600,0.2420,225
2026-03-17,11:46:08,1,64,500,200,0.0051,0.3600,0.2404,225
2026-03-17,11:46:08,1,64,1000,300,0.0021,0.3600,0.0900,225
2026-03-17,11:46:08,3,16,300,200,0.0302,0.7600,0.2950,175
2026-03-17,11:46:08,1,64,700,500,0.0032,0.3600,0.1497,225
2026-03-17,11:46:08,1,64,1000,400,0.0021,0.3600,0.0937,225
2026-03-17,11:46:08,1,64,600,600,0.0055,0.3600,0.2405,225
2026-03-17,11:46:08,1,64,500,300,0.0051,0.3600,0.2402,225
2026-03-17,11:46:08,1,64,1000,500,0.0021,0.3600,0.0914,225
2026-03-17,11:46:09,1,64,700,600,0.0032,0.3600,0.1368,225
2026-03-17,11:46:09,1,64,900,100,0.0033,0.3600,0.1394,225
2026-03-17,11:46:09,1,64,1000,600,0.0021,0.3600,0.0919,225
2026-03-17,11:46:09,1,64,700,700,0.0032,0.3600,0.0891,225
2026-03-17,11:46:09,1,64,900,200,0.0033,0.3600,0.1480,225
2026-03-17,11:46:09,1,64,700,800,0.0032,0.3600,0.0813,225
2026-03-17,11:46:09,1,64,500,400,0.0051,0.3600,0.2257,225
2026-03-17,11:46:09,1,64,600,700,0.0055,0.3600,0.2283,225
2026-03-17,11:46:09,3,16,300,300,0.0302,0.7600,0.5214,175
2026-03-17,11:46:09,1,64,1000,700,0.0021,0.3600,0.1390,225
2026-03-17,11:46:09,1,64,700,900,0.0032,0.3600,0.0885,225
2026-03-17,11:46:09,1,64,900,300,0.0033,0.3600,0.1400,225
2026-03-17,11:46:09,1,64,700,1000,0.0032,0.3600,0.0866,225
